variant,N,P,rep,seconds,rc
super,50000,12,2,4.238640,0
super,50000,12,3,4.299454,0
super,50000,12,4,4.216848,0
super,50000,12,5,4.100139,0
super,50000,12,6,4.222839,0
super,50000,12,7,4.225193,0
super,50000,12,8,4.129598,0
super,50000,12,9,4.270225,0
super,50000,12,10,4.280848,0
super,55000,2,1,4.284831,0
super,55000,2,2,4.364095,0
super,55000,2,3,4.303207,0
super,55000,2,4,4.271052,0
super,55000,2,5,4.310575,0
super,55000,2,6,4.376057,0
super,55000,2,7,4.272215,0
super,55000,2,8,4.277969,0
super,55000,2,9,4.312002,0
super,55000,2,10,4.261325,0
super,55000,4,1,4.557486,0
super,55000,4,2,4.666532,0
super,55000,4,3,4.566743,0
super,55000,4,4,4.639685,0
super,55000,4,5,4.628397,0
super,55000,4,6,4.630581,0
super,55000,4,7,4.650414,0
super,55000,4,8,4.598201,0
super,55000,4,9,4.591492,0
super,55000,4,10,4.713906,0
super,55000,6,1,4.215521,0
super,55000,6,2,4.131095,0
super,55000,6,3,4.146916,0
super,55000,6,4,4.108217,0
super,55000,6,5,4.133962,0
super,55000,6,6,4.169306,0
super,55000,6,7,4.105564,0
super,55000,6,8,4.100577,0
super,55000,6,9,4.125463,0
super,55000,6,10,4.142070,0
super,55000,8,1,5.048750,0
super,55000,8,2,5.947407,0
super,55000,8,3,5.626244,0
super,55000,8,4,5.068190,0
super,55000,8,5,7.039961,0
super,55000,8,6,7.029604,0
super,55000,8,7,6.932869,0
super,55000,8,8,7.072842,0
super,55000,8,9,5.293235,0
super,55000,8,10,5.364408,0
super,55000,10,1,5.621052,0
super,55000,10,2,5.195564,0
super,55000,10,3,4.867224,0
super,55000,10,4,5.470339,0
super,55000,10,5,5.963220,0
super,55000,10,6,5.915860,0
super,55000,10,7,6.023004,0
super,55000,10,8,5.963005,0
super,55000,10,9,4.748103,0
super,55000,10,10,4.821752,0
super,55000,12,1,3.987073,0
super,55000,12,2,4.220565,0
super,55000,12,3,3.978689,0
super,55000,12,4,3.872995,0
super,55000,12,5,4.034455,0
super,55000,12,6,4.029962,0
super,55000,12,7,4.010130,0
super,55000,12,8,4.187711,0
super,55000,12,9,4.162626,0
super,55000,12,10,3.978301,0
super,60000,2,1,4.801030,0
super,60000,2,2,4.789768,0
super,60000,2,3,4.786770,0
super,60000,2,4,4.826640,0
super,60000,2,5,4.771374,0
super,60000,2,6,4.669097,0
super,60000,2,7,4.711310,0
super,60000,2,8,4.783199,0
super,60000,2,9,4.772237,0
super,60000,2,10,4.695644,0
super,60000,4,1,5.366831,0
super,60000,4,2,5.285668,0
super,60000,4,3,5.279672,0
super,60000,4,4,5.243803,0
super,60000,4,5,5.282145,0
super,60000,4,6,5.238949,0
super,60000,4,7,5.154314,0
super,60000,4,8,5.119726,0
super,60000,4,9,5.190876,0
super,60000,4,10,5.179102,0
super,60000,6,1,4.736340,0
super,60000,6,2,4.546386,0
super,60000,6,3,4.416378,0
super,60000,6,4,4.694381,0
super,60000,6,5,4.473441,0
super,60000,6,6,4.701908,0
super,60000,6,7,4.422988,0
super,60000,6,8,4.707610,0
super,60000,6,9,4.549855,0
super,60000,6,10,4.553571,0
super,60000,8,1,8.344697,0
super,60000,8,2,8.402937,0
super,60000,8,3,8.434645,0
super,60000,8,4,8.835757,0
super,60000,8,5,8.646185,0
super,60000,8,6,9.103852,0
super,60000,8,7,8.616640,0
super,60000,8,8,8.434853,0
super,60000,8,9,8.603237,0
super,60000,8,10,8.317145,0
super,60000,10,1,6.838811,0
super,60000,10,2,6.290145,0
super,60000,10,3,6.289450,0
super,60000,10,4,6.266122,0
super,60000,10,5,6.319043,0
super,60000,10,6,6.118303,0
super,60000,10,7,5.189918,0
super,60000,10,8,5.176078,0
super,60000,10,9,5.219356,0
super,60000,10,10,5.159460,0
super,60000,12,1,4.715175,0
super,60000,12,2,5.026722,0
super,60000,12,3,4.829620,0
super,60000,12,4,4.998418,0
super,60000,12,5,4.811909,0
super,60000,12,6,4.914526,0
super,60000,12,7,4.868059,0
super,60000,12,8,4.921432,0
super,60000,12,9,5.133197,0
super,60000,12,10,5.021560,0
super,65000,2,1,5.027000,0
super,65000,2,2,5.026158,0
super,65000,2,3,5.002748,0
super,65000,2,4,5.030917,0
super,65000,2,5,5.076547,0
super,65000,2,6,4.972046,0
super,65000,2,7,4.994728,0
super,65000,2,8,4.983164,0
super,65000,2,9,4.990243,0
super,65000,2,10,5.003509,0
super,65000,4,1,5.298501,0
super,65000,4,2,5.650487,0
super,65000,4,3,5.405842,0
super,65000,4,4,5.320150,0
super,65000,4,5,5.282128,0
super,65000,4,6,5.402225,0
super,65000,4,7,5.386254,0
super,65000,4,8,5.482234,0
super,65000,4,9,5.440320,0
super,65000,4,10,5.373897,0
super,65000,6,1,4.963091,0
super,65000,6,2,5.043511,0
super,65000,6,3,5.109443,0
super,65000,6,4,4.994499,0
super,65000,6,5,4.916662,0
super,65000,6,6,4.964889,0
super,65000,6,7,5.085737,0
super,65000,6,8,5.087468,0
super,65000,6,9,5.012183,0
super,65000,6,10,4.935636,0
super,65000,8,1,5.596335,0
super,65000,8,2,5.625305,0
super,65000,8,3,5.658648,0
super,65000,8,4,5.630413,0
super,65000,8,5,5.627660,0
super,65000,8,6,5.627671,0
super,65000,8,7,5.806887,0
super,65000,8,8,5.709882,0
super,65000,8,9,5.582944,0
super,65000,8,10,5.652267,0
super,65000,10,1,5.553332,0
super,65000,10,2,5.538754,0
super,65000,10,3,5.556418,0
super,65000,10,4,5.562375,0
super,65000,10,5,5.508893,0
super,65000,10,6,5.625743,0
super,65000,10,7,5.540695,0
super,65000,10,8,5.572486,0
super,65000,10,9,5.565861,0
super,65000,10,10,5.534823,0
super,65000,12,1,5.521873,0
super,65000,12,2,5.604659,0
super,65000,12,3,5.608474,0
super,65000,12,4,5.153602,0
super,65000,12,5,5.463917,0
super,65000,12,6,5.636264,0
super,65000,12,7,5.460553,0
super,65000,12,8,5.627212,0
super,65000,12,9,5.488485,0
super,65000,12,10,5.302912,0
super,70000,2,1,5.328670,0
super,70000,2,2,5.333670,0
super,70000,2,3,5.354271,0
super,70000,2,4,5.369032,0
super,70000,2,5,5.315737,0
super,70000,2,6,5.353486,0
super,70000,2,7,5.342953,0
super,70000,2,8,5.319951,0
super,70000,2,9,5.388327,0
super,70000,2,10,5.359640,0
super,70000,4,1,5.726716,0
super,70000,4,2,5.779565,0
super,70000,4,3,5.827342,0
super,70000,4,4,5.784845,0
super,70000,4,5,5.864960,0
super,70000,4,6,5.778268,0
super,70000,4,7,5.804321,0
super,70000,4,8,5.800910,0
super,70000,4,9,5.671086,0
super,70000,4,10,5.738349,0
super,70000,6,1,5.229606,0
super,70000,6,2,5.184757,0
super,70000,6,3,5.315287,0
super,70000,6,4,5.289730,0
super,70000,6,5,5.224786,0
super,70000,6,6,5.257711,0
super,70000,6,7,5.433359,0
super,70000,6,8,5.356549,0
super,70000,6,9,5.224173,0
super,70000,6,10,5.348094,0
super,70000,8,1,6.054860,0
super,70000,8,2,6.082731,0
super,70000,8,3,6.069459,0
super,70000,8,4,6.120844,0
super,70000,8,5,6.064876,0
super,70000,8,6,6.084529,0
super,70000,8,7,6.124046,0
super,70000,8,8,6.113280,0
super,70000,8,9,6.145286,0
super,70000,8,10,6.074996,0
super,70000,10,1,5.905878,0
super,70000,10,2,5.970437,0
super,70000,10,3,5.944585,0
super,70000,10,4,5.943533,0
super,70000,10,5,5.929348,0
super,70000,10,6,5.901193,0
super,70000,10,7,5.911492,0
super,70000,10,8,5.977743,0
super,70000,10,9,5.929513,0
super,70000,10,10,5.932605,0
super,70000,12,1,5.962865,0
super,70000,12,2,5.822480,0
super,70000,12,3,5.993009,0
super,70000,12,4,6.002728,0
super,70000,12,5,5.985775,0
super,70000,12,6,5.948078,0
super,70000,12,7,5.802231,0
super,70000,12,8,5.867727,0
super,70000,12,9,5.923357,0
super,70000,12,10,5.846672,0
super,75000,2,1,5.640424,0
super,75000,2,2,5.642865,0
super,75000,2,3,5.694913,0
super,75000,2,4,5.702271,0
super,75000,2,5,5.732844,0
super,75000,2,6,5.735699,0
super,75000,2,7,5.700938,0
super,75000,2,8,5.736131,0
super,75000,2,9,5.814613,0
super,75000,2,10,5.701296,0
super,75000,4,1,6.194411,0
super,75000,4,2,6.202149,0
super,75000,4,3,6.103732,0
super,75000,4,4,6.235217,0
super,75000,4,5,6.302842,0
super,75000,4,6,6.163172,0
super,75000,4,7,6.202890,0
super,75000,4,8,6.152574,0
super,75000,4,9,6.168791,0
super,75000,4,10,6.197027,0
super,75000,6,1,5.582238,0
super,75000,6,2,5.683484,0
super,75000,6,3,5.523972,0
super,75000,6,4,5.779716,0
super,75000,6,5,5.641536,0
super,75000,6,6,5.911472,0
super,75000,6,7,5.628809,0
super,75000,6,8,5.610534,0
super,75000,6,9,5.530342,0
super,75000,6,10,5.524743,0
super,75000,8,1,6.336278,0
super,75000,8,2,6.364821,0
super,75000,8,3,6.413464,0
super,75000,8,4,6.399401,0
super,75000,8,5,6.300569,0
super,75000,8,6,6.455507,0
super,75000,8,7,6.430116,0
super,75000,8,8,6.442670,0
super,75000,8,9,6.456839,0
super,75000,8,10,6.382701,0
super,75000,10,1,6.237390,0
super,75000,10,2,6.313597,0
super,75000,10,3,6.294303,0
super,75000,10,4,6.316793,0
super,75000,10,5,6.315885,0
super,75000,10,6,6.327559,0
super,75000,10,7,6.288958,0
super,75000,10,8,6.319348,0
super,75000,10,9,6.283971,0
super,75000,10,10,6.304456,0
super,75000,12,1,6.064307,0
super,75000,12,2,6.145346,0
super,75000,12,3,5.954767,0
super,75000,12,4,6.018060,0
super,75000,12,5,6.111086,0
super,75000,12,6,5.984534,0
super,75000,12,7,6.187811,0
super,75000,12,8,6.047574,0
super,75000,12,9,6.067258,0
super,75000,12,10,6.022266,0
super,80000,2,1,6.069021,0
super,80000,2,2,6.295642,0
super,80000,2,3,6.030091,0
super,80000,2,4,5.980094,0
super,80000,2,5,6.111834,0
super,80000,2,6,6.116446,0
super,80000,2,7,6.110609,0
super,80000,2,8,6.165297,0
super,80000,2,9,6.337720,0
super,80000,2,10,6.178135,0
super,80000,4,1,6.577665,0
super,80000,4,2,6.479845,0
super,80000,4,3,6.568273,0
super,80000,4,4,6.612841,0
super,80000,4,5,6.582763,0
super,80000,4,6,6.764129,0
super,80000,4,7,6.505337,0
super,80000,4,8,6.616130,0
super,80000,4,9,6.577565,0
super,80000,4,10,6.545321,0
super,80000,6,1,6.122122,0
super,80000,6,2,6.178401,0
super,80000,6,3,6.013702,0
super,80000,6,4,5.986830,0
super,80000,6,5,6.152088,0
super,80000,6,6,6.341770,0
super,80000,6,7,6.026889,0
super,80000,6,8,5.877608,0
super,80000,6,9,6.309231,0
super,80000,6,10,6.327318,0
super,80000,8,1,11.763441,0
super,80000,8,2,11.113180,0
super,80000,8,3,10.598554,0
super,80000,8,4,10.603692,0
super,80000,8,5,10.272561,0
super,80000,8,6,10.213805,0
super,80000,8,7,10.390630,0
super,80000,8,8,10.372396,0
super,80000,8,9,10.082303,0
super,80000,8,10,10.704634,0
super,80000,10,1,8.279675,0
super,80000,10,2,8.256811,0
super,80000,10,3,7.993566,0
super,80000,10,4,6.727565,0
super,80000,10,5,6.708566,0
super,80000,10,6,6.702267,0
super,80000,10,7,6.695640,0
super,80000,10,8,6.735613,0
super,80000,10,9,6.718160,0
super,80000,10,10,6.717159,0
super,80000,12,1,6.844492,0
super,80000,12,2,6.825204,0
super,80000,12,3,6.727118,0
super,80000,12,4,6.723945,0
super,80000,12,5,6.681074,0
super,80000,12,6,6.666827,0
super,80000,12,7,6.722620,0
super,80000,12,8,6.648443,0
super,80000,12,9,6.591761,0
super,80000,12,10,6.558399,0
super,85000,2,1,6.406251,0
super,85000,2,2,6.477347,0
super,85000,2,3,6.444810,0
super,85000,2,4,6.489158,0
super,85000,2,5,6.467422,0
super,85000,2,6,6.387416,0
super,85000,2,7,6.369460,0
super,85000,2,8,6.462666,0
super,85000,2,9,6.493416,0
super,85000,2,10,6.462620,0
super,85000,4,1,6.963559,0
super,85000,4,2,6.962115,0
super,85000,4,3,7.036930,0
super,85000,4,4,6.931724,0
super,85000,4,5,6.962170,0
super,85000,4,6,7.169513,0
super,85000,4,7,7.001071,0
super,85000,4,8,6.997136,0
super,85000,4,9,6.976343,0
super,85000,4,10,6.881355,0
super,85000,6,1,6.455635,0
super,85000,6,2,6.452773,0
super,85000,6,3,6.282392,0
super,85000,6,4,6.432293,0
super,85000,6,5,6.291321,0
super,85000,6,6,6.513592,0
super,85000,6,7,6.318013,0
super,85000,6,8,6.417523,0
super,85000,6,9,6.393281,0
super,85000,6,10,6.332779,0
super,85000,8,1,7.297976,0
super,85000,8,2,7.330999,0
super,85000,8,3,7.335333,0
super,85000,8,4,7.378942,0
super,85000,8,5,7.319574,0
super,85000,8,6,7.160434,0
super,85000,8,7,7.334936,0
super,85000,8,8,7.382586,0
super,85000,8,9,7.313456,0
super,85000,8,10,7.336680,0
super,85000,10,1,7.171826,0
super,85000,10,2,7.100927,0
super,85000,10,3,7.118350,0
super,85000,10,4,7.091382,0
super,85000,10,5,7.127530,0
super,85000,10,6,7.079051,0
super,85000,10,7,7.130523,0
super,85000,10,8,7.145668,0
super,85000,10,9,7.106187,0
super,85000,10,10,7.107993,0
super,85000,12,1,7.145162,0
super,85000,12,2,7.099856,0
super,85000,12,3,7.218861,0
super,85000,12,4,7.124265,0
super,85000,12,5,6.955890,0
super,85000,12,6,7.078234,0
super,85000,12,7,7.029706,0
super,85000,12,8,7.164663,0
super,85000,12,9,6.839364,0
super,85000,12,10,7.162324,0
super,90000,2,1,6.796564,0
super,90000,2,2,6.753475,0
super,90000,2,3,6.756402,0
super,90000,2,4,6.679879,0
super,90000,2,5,6.763085,0
super,90000,2,6,6.757875,0
super,90000,2,7,6.730360,0
super,90000,2,8,6.803710,0
super,90000,2,9,6.825484,0
super,90000,2,10,6.802888,0
super,90000,4,1,7.287211,0
super,90000,4,2,7.364932,0
super,90000,4,3,7.404222,0
super,90000,4,4,7.431101,0
super,90000,4,5,7.348315,0
super,90000,4,6,7.373952,0
super,90000,4,7,7.451825,0
super,90000,4,8,7.371170,0
super,90000,4,9,7.434854,0
super,90000,4,10,7.423240,0
super,90000,6,1,6.807073,0
super,90000,6,2,6.674286,0
super,90000,6,3,6.723615,0
super,90000,6,4,6.686545,0
super,90000,6,5,6.700992,0
super,90000,6,6,6.771769,0
super,90000,6,7,6.796459,0
super,90000,6,8,6.750445,0
super,90000,6,9,6.748727,0
super,90000,6,10,6.787662,0
super,90000,8,1,7.672954,0
super,90000,8,2,7.715014,0
super,90000,8,3,7.653311,0
super,90000,8,4,7.609900,0
super,90000,8,5,7.635727,0
super,90000,8,6,7.502957,0
super,90000,8,7,7.660109,0
super,90000,8,8,7.710446,0
super,90000,8,9,7.713557,0
super,90000,8,10,7.664089,0
super,90000,10,1,7.463752,0
super,90000,10,2,7.464454,0
super,90000,10,3,7.491790,0
super,90000,10,4,7.442851,0
super,90000,10,5,7.506497,0
super,90000,10,6,7.538203,0
super,90000,10,7,7.465510,0
super,90000,10,8,7.493965,0
super,90000,10,9,7.435927,0
super,90000,10,10,7.441358,0
super,90000,12,1,7.440447,0
super,90000,12,2,7.235111,0
super,90000,12,3,7.444487,0
super,90000,12,4,7.475665,0
super,90000,12,5,7.624341,0
super,90000,12,6,7.395108,0
super,90000,12,7,7.120006,0
super,90000,12,8,7.369537,0
super,90000,12,9,7.377209,0
super,90000,12,10,7.152530,0
super,95000,2,1,7.102474,0
super,95000,2,2,7.059828,0
super,95000,2,3,7.093266,0
super,95000,2,4,7.088337,0
super,95000,2,5,7.077471,0
super,95000,2,6,7.125180,0
super,95000,2,7,7.111131,0
super,95000,2,8,7.139460,0
super,95000,2,9,7.170558,0
super,95000,2,10,7.266167,0
super,95000,4,1,7.797398,0
super,95000,4,2,7.875012,0
super,95000,4,3,7.786441,0
super,95000,4,4,7.741244,0
super,95000,4,5,7.863111,0
super,95000,4,6,7.824594,0
super,95000,4,7,7.777950,0
super,95000,4,8,7.826237,0
super,95000,4,9,7.862771,0
super,95000,4,10,7.863961,0
super,95000,6,1,7.254750,0
super,95000,6,2,7.227563,0
super,95000,6,3,7.329212,0
super,95000,6,4,7.265577,0
super,95000,6,5,7.146937,0
super,95000,6,6,7.265138,0
super,95000,6,7,7.315394,0
super,95000,6,8,7.243889,0
super,95000,6,9,7.206283,0
super,95000,6,10,7.470615,0
super,95000,8,1,8.033927,0
super,95000,8,2,8.069848,0
super,95000,8,3,8.069406,0
super,95000,8,4,8.117391,0
super,95000,8,5,8.195880,0
super,95000,8,6,8.185552,0
super,95000,8,7,8.135240,0
super,95000,8,8,8.112038,0
super,95000,8,9,8.062574,0
super,95000,8,10,8.085024,0
super,95000,10,1,7.866290,0
super,95000,10,2,7.771376,0
super,95000,10,3,7.871222,0
super,95000,10,4,7.854374,0
super,95000,10,5,7.922047,0
super,95000,10,6,7.818810,0
super,95000,10,7,7.869790,0
super,95000,10,8,7.882124,0
super,95000,10,9,7.845112,0
super,95000,10,10,7.866065,0
super,95000,12,1,7.829483,0
super,95000,12,2,8.004222,0
super,95000,12,3,7.794206,0
super,95000,12,4,7.982078,0
super,95000,12,5,7.829550,0
super,95000,12,6,8.209965,0
super,95000,12,7,8.197528,0
super,95000,12,8,7.947057,0
super,95000,12,9,7.914858,0
super,95000,12,10,7.926512,0
super,100000,2,1,7.525327,0
super,100000,2,2,7.485148,0
super,100000,2,3,7.631087,0
super,100000,2,4,7.606820,0
super,100000,2,5,7.852586,0
super,100000,2,6,7.542886,0
super,100000,2,7,7.504420,0
super,100000,2,8,7.578866,0
super,100000,2,9,7.518221,0
super,100000,2,10,7.621865,0
super,100000,4,1,8.144556,0
super,100000,4,2,8.177767,0
super,100000,4,3,8.243082,0
super,100000,4,4,8.133838,0
super,100000,4,5,8.171209,0
super,100000,4,6,8.139943,0
super,100000,4,7,8.285837,0
super,100000,4,8,8.127719,0
super,100000,4,9,8.160573,0
super,100000,4,10,8.213354,0
super,100000,6,1,7.336449,0
super,100000,6,2,7.376752,0
super,100000,6,3,7.489753,0
super,100000,6,4,7.416313,0
super,100000,6,5,7.538530,0
super,100000,6,6,7.399504,0
super,100000,6,7,7.370146,0
super,100000,6,8,7.323674,0
super,100000,6,9,7.494798,0
super,100000,6,10,7.413129,0
super,100000,8,1,8.442215,0
super,100000,8,2,8.529393,0
super,100000,8,3,8.423310,0
super,100000,8,4,8.457593,0
super,100000,8,5,8.556305,0
super,100000,8,6,8.519242,0
super,100000,8,7,8.537936,0
super,100000,8,8,8.528011,0
super,100000,8,9,8.594396,0
super,100000,8,10,8.540648,0
super,100000,10,1,8.234656,0
super,100000,10,2,8.207130,0
super,100000,10,3,8.248813,0
super,100000,10,4,8.297012,0
super,100000,10,5,8.328027,0
super,100000,10,6,8.221437,0
super,100000,10,7,8.262401,0
super,100000,10,8,8.231366,0
super,100000,10,9,8.238547,0
super,100000,10,10,8.265678,0
super,100000,12,1,8.679965,0
super,100000,12,2,8.647626,0
super,100000,12,3,8.416526,0
super,100000,12,4,8.379551,0
super,100000,12,5,8.459141,0
super,100000,12,6,8.277287,0
super,100000,12,7,8.446597,0
super,100000,12,8,8.561853,0
super,100000,12,9,8.562958,0
super,100000,12,10,8.015122,0
