variant,N,cutoff,P,rep,seconds,checksum,expected
ribault_hs,10000000,512,13,4,0.415711330,1026065036,1026065036
ribault_hs,10000000,512,13,5,0.424254642,1026065036,1026065036
ribault_hs,10000000,512,13,6,0.412763073,1026065036,1026065036
ribault_hs,10000000,512,13,7,0.383720745,1026065036,1026065036
strategies,10000000,512,13,1,1.166172599,1026065036,1026065036
strategies,10000000,512,13,2,1.074215042,1026065036,1026065036
strategies,10000000,512,13,3,0.912337306,1026065036,1026065036
strategies,10000000,512,13,4,1.161976842,1026065036,1026065036
strategies,10000000,512,13,5,1.153947817,1026065036,1026065036
strategies,10000000,512,13,6,1.157431532,1026065036,1026065036
strategies,10000000,512,13,7,1.164955878,1026065036,1026065036
parpseq,10000000,512,13,1,1.987449392,1026065036,1026065036
parpseq,10000000,512,13,2,1.635052904,1026065036,1026065036
parpseq,10000000,512,13,3,1.565102797,1026065036,1026065036
parpseq,10000000,512,13,4,1.284637355,1026065036,1026065036
parpseq,10000000,512,13,5,1.338613666,1026065036,1026065036
parpseq,10000000,512,13,6,1.527626622,1026065036,1026065036
parpseq,10000000,512,13,7,1.577546533,1026065036,1026065036
sucuri,10000000,512,13,1,1.02924420312047,1026065036,1026065036
sucuri,10000000,512,13,2,1.057522688060999,1026065036,1026065036
sucuri,10000000,512,13,3,0.8997089192271233,1026065036,1026065036
sucuri,10000000,512,13,4,0.9202036336064339,1026065036,1026065036
sucuri,10000000,512,13,5,0.9667279720306396,1026065036,1026065036
sucuri,10000000,512,13,6,1.0906963236629963,1026065036,1026065036
sucuri,10000000,512,13,7,0.899602621793747,1026065036,1026065036
ribault_c,10000000,512,16,1,0.310032654,1026065036,1026065036
ribault_c,10000000,512,16,2,0.301110287,1026065036,1026065036
ribault_c,10000000,512,16,3,0.311877913,1026065036,1026065036
ribault_c,10000000,512,16,4,0.309750604,1026065036,1026065036
ribault_c,10000000,512,16,5,0.306348785,1026065036,1026065036
ribault_c,10000000,512,16,6,0.303213170,1026065036,1026065036
ribault_c,10000000,512,16,7,0.306699965,1026065036,1026065036
ribault_rust,10000000,512,16,1,0.260243541,1026065036,1026065036
ribault_rust,10000000,512,16,2,0.257341658,1026065036,1026065036
ribault_rust,10000000,512,16,3,0.256734690,1026065036,1026065036
ribault_rust,10000000,512,16,4,0.255001199,1026065036,1026065036
ribault_rust,10000000,512,16,5,0.246569434,1026065036,1026065036
ribault_rust,10000000,512,16,6,0.254705330,1026065036,1026065036
ribault_rust,10000000,512,16,7,0.259447902,1026065036,1026065036
ribault_hs,10000000,512,16,1,0.380456971,1026065036,1026065036
ribault_hs,10000000,512,16,2,0.370170307,1026065036,1026065036
ribault_hs,10000000,512,16,3,0.358451519,1026065036,1026065036
ribault_hs,10000000,512,16,4,0.370830249,1026065036,1026065036
ribault_hs,10000000,512,16,5,0.363396905,1026065036,1026065036
ribault_hs,10000000,512,16,6,0.351587710,1026065036,1026065036
ribault_hs,10000000,512,16,7,0.369040890,1026065036,1026065036
strategies,10000000,512,16,1,1.158129224,1026065036,1026065036
strategies,10000000,512,16,2,1.139539421,1026065036,1026065036
strategies,10000000,512,16,3,1.141057476,1026065036,1026065036
strategies,10000000,512,16,4,0.817224256,1026065036,1026065036
strategies,10000000,512,16,5,1.159809763,1026065036,1026065036
strategies,10000000,512,16,6,1.14829792,1026065036,1026065036
strategies,10000000,512,16,7,1.151636286,1026065036,1026065036
parpseq,10000000,512,16,1,1.922969588,1026065036,1026065036
parpseq,10000000,512,16,2,1.657556958,1026065036,1026065036
parpseq,10000000,512,16,3,1.554467504,1026065036,1026065036
parpseq,10000000,512,16,4,1.523892972,1026065036,1026065036
parpseq,10000000,512,16,5,1.42934513,1026065036,1026065036
parpseq,10000000,512,16,6,1.472254547,1026065036,1026065036
parpseq,10000000,512,16,7,2.083574335,1026065036,1026065036
sucuri,10000000,512,16,1,0.9514023140072823,1026065036,1026065036
sucuri,10000000,512,16,2,1.0546971894800663,1026065036,1026065036
sucuri,10000000,512,16,3,1.0731601901352406,1026065036,1026065036
sucuri,10000000,512,16,4,0.9466404095292091,1026065036,1026065036
sucuri,10000000,512,16,5,0.9574099220335484,1026065036,1026065036
sucuri,10000000,512,16,6,0.9573695994913578,1026065036,1026065036
sucuri,10000000,512,16,7,0.9671322889626026,1026065036,1026065036
ribault_c,10000000,512,19,1,0.293828965,1026065036,1026065036
ribault_c,10000000,512,19,2,0.279409733,1026065036,1026065036
ribault_c,10000000,512,19,3,0.291899361,1026065036,1026065036
ribault_c,10000000,512,19,4,0.296921091,1026065036,1026065036
ribault_c,10000000,512,19,5,0.287825698,1026065036,1026065036
ribault_c,10000000,512,19,6,0.292537518,1026065036,1026065036
ribault_c,10000000,512,19,7,0.272486838,1026065036,1026065036
ribault_rust,10000000,512,19,1,0.251357493,1026065036,1026065036
ribault_rust,10000000,512,19,2,0.267932111,1026065036,1026065036
ribault_rust,10000000,512,19,3,0.249761829,1026065036,1026065036
ribault_rust,10000000,512,19,4,0.232190339,1026065036,1026065036
ribault_rust,10000000,512,19,5,0.243353050,1026065036,1026065036
ribault_rust,10000000,512,19,6,0.242719911,1026065036,1026065036
ribault_rust,10000000,512,19,7,0.242289014,1026065036,1026065036
ribault_hs,10000000,512,19,1,0.356998027,1026065036,1026065036
ribault_hs,10000000,512,19,2,0.363769363,1026065036,1026065036
ribault_hs,10000000,512,19,3,0.361423698,1026065036,1026065036
ribault_hs,10000000,512,19,4,0.348127344,1026065036,1026065036
ribault_hs,10000000,512,19,5,0.357314405,1026065036,1026065036
ribault_hs,10000000,512,19,6,0.349574152,1026065036,1026065036
ribault_hs,10000000,512,19,7,0.364647079,1026065036,1026065036
strategies,10000000,512,19,1,0.877026764,1026065036,1026065036
strategies,10000000,512,19,2,1.062653332,1026065036,1026065036
strategies,10000000,512,19,3,1.056976548,1026065036,1026065036
strategies,10000000,512,19,4,1.142018423,1026065036,1026065036
strategies,10000000,512,19,5,1.123605446,1026065036,1026065036
strategies,10000000,512,19,6,0.803968622,1026065036,1026065036
strategies,10000000,512,19,7,0.853330906,1026065036,1026065036
parpseq,10000000,512,19,1,2.001751898,1026065036,1026065036
parpseq,10000000,512,19,2,1.713028522,1026065036,1026065036
parpseq,10000000,512,19,3,1.486411675,1026065036,1026065036
parpseq,10000000,512,19,4,1.471361775,1026065036,1026065036
parpseq,10000000,512,19,5,1.320010216,1026065036,1026065036
parpseq,10000000,512,19,6,1.327558843,1026065036,1026065036
parpseq,10000000,512,19,7,1.564942188,1026065036,1026065036
sucuri,10000000,512,19,1,1.0070521868765354,1026065036,1026065036
sucuri,10000000,512,19,2,0.9292945601046085,1026065036,1026065036
sucuri,10000000,512,19,3,0.9190053530037403,1026065036,1026065036
sucuri,10000000,512,19,4,0.9752835296094418,1026065036,1026065036
sucuri,10000000,512,19,5,0.9429393447935581,1026065036,1026065036
sucuri,10000000,512,19,6,0.9560225866734982,1026065036,1026065036
sucuri,10000000,512,19,7,1.1694629080593586,1026065036,1026065036
ribault_c,10000000,512,23,1,0.267048324,1026065036,1026065036
ribault_c,10000000,512,23,2,0.292705185,1026065036,1026065036
ribault_c,10000000,512,23,3,0.279440001,1026065036,1026065036
ribault_c,10000000,512,23,4,0.292003910,1026065036,1026065036
ribault_c,10000000,512,23,5,0.284726217,1026065036,1026065036
ribault_c,10000000,512,23,6,0.278751788,1026065036,1026065036
ribault_c,10000000,512,23,7,0.271948245,1026065036,1026065036
ribault_rust,10000000,512,23,1,0.235568069,1026065036,1026065036
ribault_rust,10000000,512,23,2,0.233096701,1026065036,1026065036
ribault_rust,10000000,512,23,3,0.232126507,1026065036,1026065036
ribault_rust,10000000,512,23,4,0.235814528,1026065036,1026065036
ribault_rust,10000000,512,23,5,0.236493956,1026065036,1026065036
ribault_rust,10000000,512,23,6,0.241951452,1026065036,1026065036
ribault_rust,10000000,512,23,7,0.239961055,1026065036,1026065036
ribault_hs,10000000,512,23,1,0.343175172,1026065036,1026065036
ribault_hs,10000000,512,23,2,0.323593350,1026065036,1026065036
ribault_hs,10000000,512,23,3,0.346949937,1026065036,1026065036
ribault_hs,10000000,512,23,4,0.347798277,1026065036,1026065036
ribault_hs,10000000,512,23,5,0.359649600,1026065036,1026065036
ribault_hs,10000000,512,23,6,0.348702526,1026065036,1026065036
ribault_hs,10000000,512,23,7,0.311244207,1026065036,1026065036
strategies,10000000,512,23,1,1.049060432,1026065036,1026065036
strategies,10000000,512,23,2,0.885418832,1026065036,1026065036
strategies,10000000,512,23,3,0.862129775,1026065036,1026065036
strategies,10000000,512,23,4,1.125636309,1026065036,1026065036
strategies,10000000,512,23,5,1.124378223,1026065036,1026065036
strategies,10000000,512,23,6,1.116531829,1026065036,1026065036
strategies,10000000,512,23,7,1.140231277,1026065036,1026065036
parpseq,10000000,512,23,1,1.363101493,1026065036,1026065036
parpseq,10000000,512,23,2,1.716038717,1026065036,1026065036
parpseq,10000000,512,23,3,1.867545065,1026065036,1026065036
parpseq,10000000,512,23,4,1.337432251,1026065036,1026065036
parpseq,10000000,512,23,5,1.712900631,1026065036,1026065036
parpseq,10000000,512,23,6,2.067795534,1026065036,1026065036
parpseq,10000000,512,23,7,1.307457606,1026065036,1026065036
sucuri,10000000,512,23,1,1.0934843458235264,1026065036,1026065036
sucuri,10000000,512,23,2,0.9662208668887615,1026065036,1026065036
sucuri,10000000,512,23,3,0.941396351903677,1026065036,1026065036
sucuri,10000000,512,23,4,1.02417266741395,1026065036,1026065036
sucuri,10000000,512,23,5,0.9313622713088989,1026065036,1026065036
sucuri,10000000,512,23,6,0.9544839039444923,1026065036,1026065036
sucuri,10000000,512,23,7,0.9346914701163769,1026065036,1026065036
ribault_c,10000000,512,24,1,0.289655733,1026065036,1026065036
ribault_c,10000000,512,24,2,0.279635249,1026065036,1026065036
ribault_c,10000000,512,24,3,0.275703148,1026065036,1026065036
ribault_c,10000000,512,24,4,0.279866781,1026065036,1026065036
ribault_c,10000000,512,24,5,0.288727695,1026065036,1026065036
ribault_c,10000000,512,24,6,0.274614301,1026065036,1026065036
ribault_c,10000000,512,24,7,0.269341576,1026065036,1026065036
ribault_rust,10000000,512,24,1,0.243330379,1026065036,1026065036
ribault_rust,10000000,512,24,2,0.227776674,1026065036,1026065036
ribault_rust,10000000,512,24,3,0.224958682,1026065036,1026065036
ribault_rust,10000000,512,24,4,0.218721883,1026065036,1026065036
ribault_rust,10000000,512,24,5,0.242413351,1026065036,1026065036
ribault_rust,10000000,512,24,6,0.220475894,1026065036,1026065036
ribault_rust,10000000,512,24,7,0.215219059,1026065036,1026065036
ribault_hs,10000000,512,24,1,0.342920903,1026065036,1026065036
ribault_hs,10000000,512,24,2,0.341758817,1026065036,1026065036
ribault_hs,10000000,512,24,3,0.344448792,1026065036,1026065036
ribault_hs,10000000,512,24,4,0.345886114,1026065036,1026065036
ribault_hs,10000000,512,24,5,0.335787425,1026065036,1026065036
ribault_hs,10000000,512,24,6,0.335648678,1026065036,1026065036
ribault_hs,10000000,512,24,7,0.332402821,1026065036,1026065036
strategies,10000000,512,24,1,1.120261171,1026065036,1026065036
strategies,10000000,512,24,2,0.869358189,1026065036,1026065036
strategies,10000000,512,24,3,1.102764517,1026065036,1026065036
strategies,10000000,512,24,4,1.134720189,1026065036,1026065036
strategies,10000000,512,24,5,1.126596261,1026065036,1026065036
strategies,10000000,512,24,6,0.880768025,1026065036,1026065036
strategies,10000000,512,24,7,1.116144846,1026065036,1026065036
parpseq,10000000,512,24,1,1.987840646,1026065036,1026065036
parpseq,10000000,512,24,2,1.295965054,1026065036,1026065036
parpseq,10000000,512,24,3,1.847565309,1026065036,1026065036
parpseq,10000000,512,24,4,1.63807902,1026065036,1026065036
parpseq,10000000,512,24,5,1.46093026,1026065036,1026065036
parpseq,10000000,512,24,6,1.669938889,1026065036,1026065036
parpseq,10000000,512,24,7,1.514467504,1026065036,1026065036
sucuri,10000000,512,24,1,0.9366814382374287,1026065036,1026065036
sucuri,10000000,512,24,2,0.9668077789247036,1026065036,1026065036
sucuri,10000000,512,24,3,0.9293117634952068,1026065036,1026065036
sucuri,10000000,512,24,4,0.9316332526504993,1026065036,1026065036
sucuri,10000000,512,24,5,0.9209086261689663,1026065036,1026065036
sucuri,10000000,512,24,6,1.0159345045685768,1026065036,1026065036
sucuri,10000000,512,24,7,0.9513778798282146,1026065036,1026065036
ribault_c,10000000,512,32,1,0.278013494,1026065036,1026065036
ribault_c,10000000,512,32,2,0.292121484,1026065036,1026065036
ribault_c,10000000,512,32,3,0.303331002,1026065036,1026065036
ribault_c,10000000,512,32,4,0.280857995,1026065036,1026065036
ribault_c,10000000,512,32,5,0.258360292,1026065036,1026065036
ribault_c,10000000,512,32,6,0.280749197,1026065036,1026065036
ribault_c,10000000,512,32,7,0.269760533,1026065036,1026065036
ribault_rust,10000000,512,32,1,0.222304632,1026065036,1026065036
ribault_rust,10000000,512,32,2,0.222457074,1026065036,1026065036
ribault_rust,10000000,512,32,3,0.222589573,1026065036,1026065036
ribault_rust,10000000,512,32,4,0.219289454,1026065036,1026065036
ribault_rust,10000000,512,32,5,0.199561573,1026065036,1026065036
ribault_rust,10000000,512,32,6,0.218133467,1026065036,1026065036
ribault_rust,10000000,512,32,7,0.205625603,1026065036,1026065036
ribault_hs,10000000,512,32,1,0.351936031,1026065036,1026065036
ribault_hs,10000000,512,32,2,0.347771197,1026065036,1026065036
ribault_hs,10000000,512,32,3,0.340909612,1026065036,1026065036
ribault_hs,10000000,512,32,4,0.352666740,1026065036,1026065036
ribault_hs,10000000,512,32,5,0.351534344,1026065036,1026065036
ribault_hs,10000000,512,32,6,0.353454891,1026065036,1026065036
ribault_hs,10000000,512,32,7,0.341457913,1026065036,1026065036
strategies,10000000,512,32,1,0.727430832,1026065036,1026065036
strategies,10000000,512,32,2,1.122561411,1026065036,1026065036
strategies,10000000,512,32,3,1.066988474,1026065036,1026065036
strategies,10000000,512,32,4,1.098447714,1026065036,1026065036
strategies,10000000,512,32,5,1.137919356,1026065036,1026065036
strategies,10000000,512,32,6,1.121318581,1026065036,1026065036
strategies,10000000,512,32,7,1.120398931,1026065036,1026065036
parpseq,10000000,512,32,1,2.074672354,1026065036,1026065036
parpseq,10000000,512,32,2,1.676690952,1026065036,1026065036
parpseq,10000000,512,32,3,1.772799735,1026065036,1026065036
parpseq,10000000,512,32,4,1.459558873,1026065036,1026065036
parpseq,10000000,512,32,5,1.712449852,1026065036,1026065036
parpseq,10000000,512,32,6,1.475655533,1026065036,1026065036
parpseq,10000000,512,32,7,1.552600346,1026065036,1026065036
sucuri,10000000,512,32,1,0.9949709139764309,1026065036,1026065036
sucuri,10000000,512,32,2,1.1377483829855919,1026065036,1026065036
sucuri,10000000,512,32,3,1.1412196084856987,1026065036,1026065036
sucuri,10000000,512,32,4,1.0931527875363827,1026065036,1026065036
sucuri,10000000,512,32,5,1.152960367500782,1026065036,1026065036
sucuri,10000000,512,32,6,1.0106735825538635,1026065036,1026065036
sucuri,10000000,512,32,7,1.1072936281561852,1026065036,1026065036
ribault_c,10000000,512,48,1,0.986071265,1026065036,1026065036
ribault_c,10000000,512,48,2,0.862237425,1026065036,1026065036
ribault_c,10000000,512,48,3,0.898675372,1026065036,1026065036
ribault_c,10000000,512,48,4,0.543004105,1026065036,1026065036
ribault_c,10000000,512,48,5,0.727565597,1026065036,1026065036
ribault_c,10000000,512,48,6,0.511931163,1026065036,1026065036
ribault_c,10000000,512,48,7,0.482567773,,1026065036
ribault_rust,10000000,512,48,1,0.433230393,1026065036,1026065036
ribault_rust,10000000,512,48,2,0.705020602,1026065036,1026065036
ribault_rust,10000000,512,48,3,0.515009102,1026065036,1026065036
ribault_rust,10000000,512,48,4,0.356512911,1026065036,1026065036
ribault_rust,10000000,512,48,5,0.426737906,1026065036,1026065036
ribault_rust,10000000,512,48,6,0.682466881,1026065036,1026065036
ribault_rust,10000000,512,48,7,0.480003970,1026065036,1026065036
ribault_hs,10000000,512,48,1,0.465846855,1026065036,1026065036
ribault_hs,10000000,512,48,2,0.676662565,1026065036,1026065036
ribault_hs,10000000,512,48,3,0.459025858,1026065036,1026065036
ribault_hs,10000000,512,48,4,0.383951435,1026065036,1026065036
ribault_hs,10000000,512,48,5,0.428409791,1026065036,1026065036
ribault_hs,10000000,512,48,6,0.431707736,1026065036,1026065036
ribault_hs,10000000,512,48,7,0.520654930,1026065036,1026065036
strategies,10000000,512,48,1,0.724535755,1026065036,1026065036
strategies,10000000,512,48,2,1.06818248,1026065036,1026065036
strategies,10000000,512,48,3,0.801745211,1026065036,1026065036
strategies,10000000,512,48,4,0.725052167,1026065036,1026065036
strategies,10000000,512,48,5,1.064960618,1026065036,1026065036
strategies,10000000,512,48,6,1.065704931,1026065036,1026065036
strategies,10000000,512,48,7,1.064607653,1026065036,1026065036
parpseq,10000000,512,48,1,1.97377796,1026065036,1026065036
parpseq,10000000,512,48,2,1.852039732,1026065036,1026065036
parpseq,10000000,512,48,3,1.954928219,1026065036,1026065036
parpseq,10000000,512,48,4,1.762554447,1026065036,1026065036
parpseq,10000000,512,48,5,1.866813303,1026065036,1026065036
parpseq,10000000,512,48,6,1.342271695,1026065036,1026065036
parpseq,10000000,512,48,7,1.715197549,1026065036,1026065036
sucuri,10000000,512,48,1,0.9732786417007446,1026065036,1026065036
sucuri,10000000,512,48,2,0.993670966476202,1026065036,1026065036
sucuri,10000000,512,48,3,0.9509360566735268,1026065036,1026065036
sucuri,10000000,512,48,4,1.0467512644827366,1026065036,1026065036
sucuri,10000000,512,48,5,0.9604333974421024,1026065036,1026065036
sucuri,10000000,512,48,6,0.9707339815795422,1026065036,1026065036
sucuri,10000000,512,48,7,0.9770562648773193,1026065036,1026065036
seq_haskell,17000000,2048,1,1,2.048797827,2932029029,2932029029
seq_haskell,17000000,2048,1,2,2.069770773,2932029029,2932029029
seq_haskell,17000000,2048,1,3,2.062655774,2932029029,2932029029
seq_haskell,17000000,2048,1,4,2.076737273,2932029029,2932029029
seq_haskell,17000000,2048,1,5,2.073279899,2932029029,2932029029
seq_haskell,17000000,2048,1,6,2.108406554,2932029029,2932029029
seq_haskell,17000000,2048,1,7,2.125701865,2932029029,2932029029
seq_c,17000000,2048,1,1,2.019210,2932029029,2932029029
seq_c,17000000,2048,1,2,2.021565,2932029029,2932029029
seq_c,17000000,2048,1,3,2.024603,2932029029,2932029029
seq_c,17000000,2048,1,4,2.039995,2932029029,2932029029
seq_c,17000000,2048,1,5,2.057428,2932029029,2932029029
seq_c,17000000,2048,1,6,2.040857,2932029029,2932029029
seq_c,17000000,2048,1,7,2.039145,2932029029,2932029029
seq_rust,17000000,2048,1,1,0.770123573,2932029029,2932029029
seq_rust,17000000,2048,1,2,0.77763298,2932029029,2932029029
seq_rust,17000000,2048,1,3,0.787627737,2932029029,2932029029
seq_rust,17000000,2048,1,4,0.785217996,2932029029,2932029029
seq_rust,17000000,2048,1,5,0.799305807,2932029029,2932029029
seq_rust,17000000,2048,1,6,0.796689683,2932029029,2932029029
seq_rust,17000000,2048,1,7,0.78608115,2932029029,2932029029
ribault_c,17000000,2048,2,1,1.503065435,2932029029,2932029029
ribault_c,17000000,2048,2,2,1.538847998,2932029029,2932029029
ribault_c,17000000,2048,2,3,1.203719445,2932029029,2932029029
ribault_c,17000000,2048,2,4,1.227545834,2932029029,2932029029
ribault_c,17000000,2048,2,5,1.204205081,2932029029,2932029029
ribault_c,17000000,2048,2,6,1.226740079,2932029029,2932029029
ribault_c,17000000,2048,2,7,1.215670711,2932029029,2932029029
ribault_rust,17000000,2048,2,1,0.652547651,2932029029,2932029029
ribault_rust,17000000,2048,2,2,0.523693865,2932029029,2932029029
ribault_rust,17000000,2048,2,3,0.533398945,2932029029,2932029029
ribault_rust,17000000,2048,2,4,0.540679960,2932029029,2932029029
ribault_rust,17000000,2048,2,5,0.694838594,2932029029,2932029029
ribault_rust,17000000,2048,2,6,0.701474014,2932029029,2932029029
ribault_rust,17000000,2048,2,7,0.559451524,2932029029,2932029029
ribault_hs,17000000,2048,2,1,1.345656916,2932029029,2932029029
ribault_hs,17000000,2048,2,2,1.396763938,2932029029,2932029029
ribault_hs,17000000,2048,2,3,1.108181293,2932029029,2932029029
ribault_hs,17000000,2048,2,4,1.085263044,2932029029,2932029029
ribault_hs,17000000,2048,2,5,1.117716762,2932029029,2932029029
ribault_hs,17000000,2048,2,6,1.096097802,2932029029,2932029029
ribault_hs,17000000,2048,2,7,1.100335221,2932029029,2932029029
strategies,17000000,2048,2,1,1.31167994,2932029029,2932029029
strategies,17000000,2048,2,2,1.315087543,2932029029,2932029029
strategies,17000000,2048,2,3,1.334390804,2932029029,2932029029
strategies,17000000,2048,2,4,1.409983418,2932029029,2932029029
strategies,17000000,2048,2,5,1.336263312,2932029029,2932029029
strategies,17000000,2048,2,6,1.309217399,2932029029,2932029029
strategies,17000000,2048,2,7,1.310873807,2932029029,2932029029
parpseq,17000000,2048,2,1,1.906732845,2932029029,2932029029
parpseq,17000000,2048,2,2,1.917351799,2932029029,2932029029
parpseq,17000000,2048,2,3,1.946441924,2932029029,2932029029
parpseq,17000000,2048,2,4,2.741703655,2932029029,2932029029
parpseq,17000000,2048,2,5,2.029647992,2932029029,2932029029
parpseq,17000000,2048,2,6,1.919237388,2932029029,2932029029
parpseq,17000000,2048,2,7,2.726083496,2932029029,2932029029
sucuri,17000000,2048,2,1,1.6877615451812744,2932029029,2932029029
sucuri,17000000,2048,2,2,1.3846531175076962,2932029029,2932029029
sucuri,17000000,2048,2,3,1.341678947210312,2932029029,2932029029
sucuri,17000000,2048,2,4,1.3441225625574589,2932029029,2932029029
sucuri,17000000,2048,2,5,1.290361076593399,2932029029,2932029029
sucuri,17000000,2048,2,6,1.2903691194951534,2932029029,2932029029
sucuri,17000000,2048,2,7,1.3022372834384441,2932029029,2932029029
ribault_c,17000000,2048,3,1,1.136771207,2932029029,2932029029
ribault_c,17000000,2048,3,2,0.980006541,2932029029,2932029029
ribault_c,17000000,2048,3,3,1.015550118,2932029029,2932029029
ribault_c,17000000,2048,3,4,1.026734871,2932029029,2932029029
ribault_c,17000000,2048,3,5,0.899771836,2932029029,2932029029
ribault_c,17000000,2048,3,6,0.900694125,2932029029,2932029029
ribault_c,17000000,2048,3,7,1.061938576,2932029029,2932029029
ribault_rust,17000000,2048,3,1,0.566384665,2932029029,2932029029
ribault_rust,17000000,2048,3,2,0.468753350,2932029029,2932029029
ribault_rust,17000000,2048,3,3,0.434509288,2932029029,2932029029
ribault_rust,17000000,2048,3,4,0.392482993,2932029029,2932029029
ribault_rust,17000000,2048,3,5,0.409170803,2932029029,2932029029
ribault_rust,17000000,2048,3,6,0.446467730,2932029029,2932029029
ribault_rust,17000000,2048,3,7,0.455375777,2932029029,2932029029
ribault_hs,17000000,2048,3,1,1.019014625,2932029029,2932029029
ribault_hs,17000000,2048,3,2,0.838797708,2932029029,2932029029
ribault_hs,17000000,2048,3,3,0.833660211,2932029029,2932029029
ribault_hs,17000000,2048,3,4,0.966333016,2932029029,2932029029
ribault_hs,17000000,2048,3,5,0.844903729,2932029029,2932029029
ribault_hs,17000000,2048,3,6,0.989689379,2932029029,2932029029
ribault_hs,17000000,2048,3,7,0.968442541,2932029029,2932029029
strategies,17000000,2048,3,1,1.190259963,2932029029,2932029029
strategies,17000000,2048,3,2,1.425868537,2932029029,2932029029
strategies,17000000,2048,3,3,1.296982065,2932029029,2932029029
strategies,17000000,2048,3,4,1.192444662,2932029029,2932029029
strategies,17000000,2048,3,5,1.318960334,2932029029,2932029029
strategies,17000000,2048,3,6,1.155561155,2932029029,2932029029
strategies,17000000,2048,3,7,1.188514585,2932029029,2932029029
parpseq,17000000,2048,3,1,2.549762811,2932029029,2932029029
parpseq,17000000,2048,3,2,1.965250308,2932029029,2932029029
parpseq,17000000,2048,3,3,1.955062766,2932029029,2932029029
parpseq,17000000,2048,3,4,1.945377392,2932029029,2932029029
parpseq,17000000,2048,3,5,1.956897785,2932029029,2932029029
parpseq,17000000,2048,3,6,2.734845743,2932029029,2932029029
parpseq,17000000,2048,3,7,1.959203144,2932029029,2932029029
sucuri,17000000,2048,3,1,0.9005047529935837,2932029029,2932029029
sucuri,17000000,2048,3,2,0.9605964869260788,2932029029,2932029029
sucuri,17000000,2048,3,3,0.94869264960289,2932029029,2932029029
sucuri,17000000,2048,3,4,0.9149788469076157,2932029029,2932029029
sucuri,17000000,2048,3,5,0.8443231508135796,2932029029,2932029029
sucuri,17000000,2048,3,6,0.8197530955076218,2932029029,2932029029
sucuri,17000000,2048,3,7,0.8211296536028385,2932029029,2932029029
ribault_c,17000000,2048,4,1,0.974239532,2932029029,2932029029
ribault_c,17000000,2048,4,2,0.839679967,2932029029,2932029029
ribault_c,17000000,2048,4,3,0.833061044,2932029029,2932029029
ribault_c,17000000,2048,4,4,0.859008173,2932029029,2932029029
ribault_c,17000000,2048,4,5,0.851555433,2932029029,2932029029
ribault_c,17000000,2048,4,6,0.832331683,2932029029,2932029029
ribault_c,17000000,2048,4,7,0.820857186,2932029029,2932029029
ribault_rust,17000000,2048,4,1,0.490419396,2932029029,2932029029
ribault_rust,17000000,2048,4,2,0.473611485,2932029029,2932029029
ribault_rust,17000000,2048,4,3,0.461698020,2932029029,2932029029
ribault_rust,17000000,2048,4,4,0.450388356,2932029029,2932029029
ribault_rust,17000000,2048,4,5,0.460253635,2932029029,2932029029
ribault_rust,17000000,2048,4,6,0.414526837,2932029029,2932029029
ribault_rust,17000000,2048,4,7,0.412043630,2932029029,2932029029
ribault_hs,17000000,2048,4,1,0.880799710,2932029029,2932029029
ribault_hs,17000000,2048,4,2,0.713812315,2932029029,2932029029
ribault_hs,17000000,2048,4,3,0.751605025,2932029029,2932029029
ribault_hs,17000000,2048,4,4,0.700926751,2932029029,2932029029
ribault_hs,17000000,2048,4,5,0.703439243,2932029029,2932029029
ribault_hs,17000000,2048,4,6,0.789541465,2932029029,2932029029
ribault_hs,17000000,2048,4,7,0.723583415,2932029029,2932029029
strategies,17000000,2048,4,1,1.078482727,2932029029,2932029029
strategies,17000000,2048,4,2,1.086340358,2932029029,2932029029
strategies,17000000,2048,4,3,1.085257582,2932029029,2932029029
strategies,17000000,2048,4,4,1.068902643,2932029029,2932029029
strategies,17000000,2048,4,5,1.053198276,2932029029,2932029029
strategies,17000000,2048,4,6,1.083266637,2932029029,2932029029
strategies,17000000,2048,4,7,1.082485627,2932029029,2932029029
parpseq,17000000,2048,4,1,2.026947377,2932029029,2932029029
parpseq,17000000,2048,4,2,1.986906613,2932029029,2932029029
parpseq,17000000,2048,4,3,1.972343215,2932029029,2932029029
parpseq,17000000,2048,4,4,1.986831562,2932029029,2932029029
parpseq,17000000,2048,4,5,2.183278439,2932029029,2932029029
parpseq,17000000,2048,4,6,1.949193962,2932029029,2932029029
parpseq,17000000,2048,4,7,2.762712641,2932029029,2932029029
sucuri,17000000,2048,4,1,0.7081961520016193,2932029029,2932029029
sucuri,17000000,2048,4,2,0.7245623581111431,2932029029,2932029029
sucuri,17000000,2048,4,3,0.7449857406318188,2932029029,2932029029
sucuri,17000000,2048,4,4,0.7048971951007843,2932029029,2932029029
sucuri,17000000,2048,4,5,0.7202179320156574,2932029029,2932029029
sucuri,17000000,2048,4,6,0.7336677387356758,2932029029,2932029029
sucuri,17000000,2048,4,7,0.7138328067958355,2932029029,2932029029
ribault_c,17000000,2048,7,1,0.648471397,2932029029,2932029029
ribault_c,17000000,2048,7,2,0.601792914,2932029029,2932029029
ribault_c,17000000,2048,7,3,0.606655675,2932029029,2932029029
ribault_c,17000000,2048,7,4,0.571867350,2932029029,2932029029
ribault_c,17000000,2048,7,5,0.586157519,2932029029,2932029029
ribault_c,17000000,2048,7,6,0.593455623,2932029029,2932029029
